"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"100506457",7.02758018345574,-2.21547680757908,0.515659860498697,-4.29639182199771,1.73600624873572e-05,0.00926805719005887,"100506457"
"10408",43.5645398973268,1.55599958853503,0.320503066921807,4.85486645566062,1.20467899997534e-06,0.00137399115760823,"10408"
"130013",18.1287717577776,1.73944869674465,0.314023563415219,5.53922985213901,3.03804691332708e-08,6.9300611953821e-05,"130013"
"6364",64.8312465679639,2.76303528462552,0.564676127476322,4.89313280689625,9.92433871915456e-07,0.00124510753570513,"6364"
"2624",137.827268315938,1.64734556202931,0.281947866023034,5.84273108807547,5.13518773662951e-09,1.43169034097231e-05,"2624"
"344901",25.1656828342719,-2.44109892762766,0.557989391557447,-4.37481243292838,1.21536936045325e-05,0.00824217513310617,"344901"
"6374",263.138340199153,2.77770403033127,0.490629954508909,5.66150518288591,1.50050973958713e-08,3.76507903857204e-05,"6374"
"2921",86.1406500124388,2.03731590936483,0.441528985939675,4.61422913159133,3.94556962339916e-06,0.00341387010311489,"2921"
"2920",165.100292878915,1.62337233180782,0.370241186144984,4.38463464508273,1.16180604462671e-05,0.00809778813104817,"2920"
"285878",59.0984865084007,-2.97930600122953,0.624378371072215,-4.77163550062331,1.82735981270643e-06,0.00183408449681719,"285878"
"100507500",236.289209955535,-2.04384357034945,0.471775033563948,-4.33224190544711,1.4759863968862e-05,0.00857483739960908,"100507500"
"55915",2020.3977520527,-1.54069354172407,0.301577438845334,-5.1087824991916,3.24241338130136e-07,0.00047858021508008,"55915"
"51666",44.1013328949261,2.75002302360152,0.376326327529323,7.30754885435762,2.72059424778553e-13,2.27550502884782e-09,"51666"
"100505477",337.212756747629,5.14083446081842,1.01253720877048,5.07718078534706,3.83076343459771e-07,0.00053400842278292,"100505477"
"92211",723.780065935309,1.53124769737418,0.336469012166685,4.55093230581249,5.34087308092864e-06,0.00432300604344069,"92211"
"5995",216.002134904609,1.84824883221853,0.404430551525008,4.5700029961862,4.87717241951597e-06,0.00407926701168316,"5995"
"100129223",26.5498555767456,2.1088446350679,0.487238731081955,4.32815476385678,1.5036379945114e-05,0.00857483739960908,"100129223"
"58516",569.363295648189,2.10259821607889,0.281670470030436,7.46474494060983,8.34611223299665e-14,1.99968269280081e-09,"58516"
"4193",3404.02892487233,-1.88247091105029,0.308884384781826,-6.09441915420858,1.09835523407074e-09,4.59332158888383e-06,"4193"
"338442",36.0090464689156,2.3940805574443,0.557108300572391,4.29733420770171,1.72864464183101e-05,0.00926805719005887,"338442"
"8843",27.255845181824,2.54110281238312,0.578699329226441,4.39105885223655,1.12800001498272e-05,0.00808679325027043,"8843"
"70",58.2543971925159,2.89583750332404,0.488463090043482,5.92846739569669,3.05775109278233e-09,9.59063630251178e-06,"70"
"84419",24.5291770052572,1.86485159739355,0.428363063645346,4.35343696892018,1.34019640696541e-05,0.00857483739960908,"84419"
"145741",14.9885773948054,-2.53358036808841,0.519575979314938,-4.87624614869405,1.08123674557066e-06,0.00129192344856472,"145741"
"6362",50.1599548692586,3.49149978181711,0.724307367900334,4.82046702346613,1.43222531338819e-06,0.00149739156514735,"6362"
"5055",24.071302485751,3.31127904589162,0.68635509565006,4.8244400994145,1.40397102463848e-06,0.00149739156514735,"5055"
"116844",25.1699335806576,2.11378110877388,0.390813830725967,5.40866505376069,6.34962534230828e-08,0.000113803427920857,"116844"
"1158",20.0797325860991,2.44355739015474,0.464084389833348,5.26532984880663,1.39937875110883e-07,0.000219457572642642,"1158"
"93233",49.8948716661264,2.37281453988358,0.372184104541113,6.37537850470309,1.82511628244188e-10,9.15916355180631e-07,"93233"
"101929866",5.93663525039266,2.23016768249291,0.5142718217494,4.33655430489375,1.44733681374135e-05,0.00857483739960908,"101929866"
"100616143",4.69133045090835,1.569847014787,0.310637214853327,5.05363472154562,4.33480294210022e-07,0.000572467765385151,"100616143"
