"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"388585",139.004829604438,1.88560066416531,0.416872390194633,4.52320832110024,6.09092372192072e-06,0.000465955664726935,"388585"
"5320",348.555618955473,-4.3522508709063,0.810302925351601,-5.37114051392299,7.82402121242905e-08,2.51692743925987e-05,"5320"
"90853",987.996204985604,-1.53478215815444,0.438969983462386,-3.49632598121815,0.000471712055435785,0.00831155387614485,"90853"
"107985206",18.8567449629017,2.19626609113572,0.392373711585401,5.59738337785583,2.1761113913152e-08,9.4975376532708e-06,"107985206"
"1382",117.245027371135,-1.53062704376818,0.318204454341687,-4.81019992927126,1.50779403433112e-06,0.000174348239213993,"1382"
"89886",16.0706872602027,-1.93479385370297,0.506363562750404,-3.82095789672108,0.0001329343472951,0.00358665445411683,"89886"
"2213",215.05254347695,-1.60137633258257,0.381065549647317,-4.20236448575493,2.64141376928437e-05,0.00124817993029912,"2213"
"100628315",18.5198703962821,-1.55015296560866,0.327592639886877,-4.7319529710556,2.22369939755365e-06,0.00023642824272634,"100628315"
"7143",9125.42860348265,1.71599380236337,0.372628427131004,4.60510706489949,4.12253707250191e-06,0.000353046758441016,"7143"
"105371623",116.341794136723,1.59051438261575,0.366254935404763,4.34264286666339,1.40778879475539e-05,0.000821493870651215,"105371623"
"91156",443.360671953685,1.57698801646568,0.441356467189389,3.57304839443756,0.000352849519438814,0.00684211757477489,"91156"
"4608",103.939500348814,-1.88336483335389,0.527641389280139,-3.56940314315252,0.000357795469096935,0.00690492896066619,"4608"
"1116",28242.5214936864,-1.89090846484834,0.550974609731276,-3.43193394296442,0.000599293511175646,0.00981558275614837,"1116"
"2331",574.938281647437,-1.70733996369675,0.446763883523084,-3.82157114006852,0.000132604148555387,0.00358159665829038,"2331"
"1378",90.1166748261396,-1.53988182088465,0.432953317599993,-3.5566925076836,0.000375553304184023,0.00712812670846105,"1378"
"50486",142.095649953606,-1.80808453826501,0.468665830038782,-3.8579397565967,0.000114346821809714,0.00328282660509077,"50486"
"107985338",5.75508380588771,-1.62419932212221,0.364890933427102,-4.4511912282049,8.53952538557568e-06,0.000580687726219146,"107985338"
"440730",604.343285238178,3.16107414927933,0.418630012241614,7.55099743650224,4.31937344893171e-14,2.68773009977269e-10,"440730"
"100506457",7.02758018345574,-2.99970230903548,0.504789588650578,-5.94248054333765,2.80740985967178e-09,1.86311313903364e-06,"100506457"
"84141",54.3323441751286,-1.67682868819749,0.366877247375549,-4.57054423568827,4.86459220139019e-06,0.000397597223183331,"84141"
"645784",9.31740880377833,2.1303219621206,0.471175203270405,4.52129472717184,6.14625430865784e-06,0.000468759310373381,"645784"
"28921",17.3264709393242,2.73386371048336,0.773149070949704,3.53601111765575,0.000406217597744601,0.00752360325985126,"28921"
"28883",16.2901367717214,2.72845788585735,0.766651673091143,3.55892771335931,0.000372371993709812,0.00709996813538495,"28883"
"7850",49.8797450265052,-2.24112531492013,0.464317449680433,-4.8267092190108,1.38807561280034e-06,0.000164290534322576,"7850"
"105373984",15.8938224949769,1.53843433603464,0.312018345369636,4.930589367148,8.19819012596971e-07,0.00011830094305834,"105373984"
"8685",107.429117927937,-2.22096978200346,0.531805404640779,-4.17628283319848,2.96311359517539e-05,0.00133723824334786,"8685"
"29842",173.499834919229,-1.70680823504501,0.379705579879265,-4.49508336324086,6.9542697081159e-06,0.000502871860276784,"29842"
"129684",411.862173895162,1.55581919659838,0.378716250844052,4.1081395190486,3.98859144201246e-05,0.00162734530834108,"129684"
"205147",174.973108643412,1.51278925968422,0.441805046630783,3.42411041073612,0.000616815550300164,0.00999293781589948,"205147"
"11227",102.783419042081,-2.63653519159664,0.544895364906974,-4.83860821984926,1.30751495897912e-06,0.000159262938595651,"11227"
"1803",146.730800920972,-2.05772962709346,0.378009157124763,-5.44359729998367,5.22151908191607e-08,1.87169081147768e-05,"1803"
"101929532",18.5673812220801,-1.66490064324034,0.332871816435325,-5.0016269357662,5.68485174467172e-07,9.70369387600699e-05,"101929532"
"2191",121.358411129572,-1.68163792958384,0.326290903664183,-5.15379960243872,2.5526072526304e-07,5.29339018041339e-05,"2191"
"6332",170.425762763378,-1.94471912728068,0.456987981579505,-4.25551481804635,2.08568549969924e-05,0.0010857680613787,"6332"
"105373791",120.356259006326,-2.58242371847772,0.500442145670584,-5.16028424228202,2.46575184732765e-07,5.1992138952223e-05,"105373791"
"1281",9409.13268501774,-2.77229321990057,0.487266371388312,-5.68948193983056,1.2742536511824e-08,6.39471452309377e-06,"1281"
"100500837",141.932294620087,-2.80251174546167,0.496361101166104,-5.64611477184194,1.64114306939074e-08,7.88877301876588e-06,"100500837"
"105373853",4.77918695699397,-1.61774273234357,0.382133470734943,-4.23344945218282,2.30133926789341e-05,0.00115548559227077,"105373853"
"3488",14155.2064731596,-1.50237581528364,0.283724499367378,-5.29519240895127,1.18891159481137e-07,3.35192918393336e-05,"3488"
"6364",64.8312465679639,-3.0575250100036,0.544489370924288,-5.61539889165027,1.96109304154415e-08,8.94686301789559e-06,"6364"
"1293",2201.08991650717,-3.17632331417305,0.480476520870154,-6.61077737663571,3.82307054441743e-11,5.04886768950116e-08,"1293"
"79083",36.4087568672881,-1.60239948811194,0.46350683056976,-3.45712162675619,0.000545978367755378,0.00924405479333194,"79083"
"117581",16.113446232659,-1.5930305535088,0.384558763603822,-4.14248927414893,3.43556440401569e-05,0.00148118869459728,"117581"
"285093",254.577076804345,1.61242869320607,0.41577602061202,3.87811853803542,0.000105267425821581,0.00309293940130575,"285093"
"26032",648.3235114642,1.66503827103911,0.388812024111457,4.28237340355968,1.84910338240246e-05,0.00100211019592317,"26032"
"4057",6288.78637692196,-2.33799153195158,0.619536081158654,-3.77377783644025,0.000160793962303498,0.00407951678677389,"4057"
"90226",7.91887505891211,-1.62919732054379,0.366772421181846,-4.44198425632451,8.91330832121493e-06,0.000598056702374297,"90226"
"101927346",3.55420438768149,2.10761785796243,0.557997748340767,3.77710817692281,0.000158659831067084,0.00403352834968111,"101927346"
"131566",1084.62037075852,-1.50297225583324,0.243050334405859,-6.18379011700306,6.25805601247546e-10,5.41472901603566e-07,"131566"
"1295",570.469868462706,-2.36878547184543,0.456695320254258,-5.1867960252508,2.13942833628289e-07,4.8802305285464e-05,"1295"
"151760",28.173667075013,-2.07972203062267,0.390355097359131,-5.32776962486877,9.9426120150178e-08,3.01235456385462e-05,"151760"
"4311",75.6677933447829,-1.70945909149332,0.436463081255229,-3.91661784217137,8.97999299088002e-05,0.0028248536918365,"4311"
"5806",707.593146980195,-2.47697645781622,0.447265288938418,-5.53804759518744,3.05862150594434e-08,1.25814640700255e-05,"5806"
"5918",99.9982788347408,-1.94993568051397,0.380425143628777,-5.12567508528494,2.96473506327939e-07,5.81180720373488e-05,"5918"
"131149",6.26201410060447,2.72290183065021,0.661398845809977,4.11688325115782,3.84030482991692e-05,0.00159274262466571,"131149"
"131578",41.682257729756,-2.61418710363116,0.648966019247925,-4.02823418498968,5.61973515265333e-05,0.00205554510860608,"131578"
"112268463",10.7779674171435,-1.50145050188012,0.41466138543273,-3.62090745515945,0.000293571519356775,0.00608880627887813,"112268463"
"55584",101.284168875863,-2.86578985706689,0.543608501192755,-5.27178999367915,1.35099612675026e-07,3.53116612629349e-05,"55584"
"389206",54.3446685885375,2.06974044989792,0.420155181953866,4.9261333402409,8.38727732716767e-07,0.000119000051983593,"389206"
"2565",600.340166693767,1.56929725529238,0.455303424403686,3.44670646250398,0.000567464781621077,0.00947384194625084,"2565"
"10699",34.5564598504751,1.92833743213251,0.443714876188523,4.34589313005862,1.38710096078953e-05,0.000816037883689509,"10699"
"132299",341.183101739463,-1.60298702499022,0.355779511062861,-4.50556306685967,6.61971742065952e-06,0.000487847350912009,"132299"
"65997",191.029297342279,1.91643390545469,0.340125959127743,5.63448291441619,1.75584366720286e-08,8.15882024026927e-06,"65997"
"84708",646.192652864058,1.95064189477777,0.276834607152324,7.04623571035127,1.83822765850216e-12,3.54806218516433e-09,"84708"
"5156",7953.23250901048,1.96601845794883,0.401510814182285,4.8965516955074,9.75329987679669e-07,0.000130138519555006,"5156"
"3815",505.41913715556,1.90895628532952,0.290851659635855,6.56333296402547,5.26181719541214e-11,6.60147585336407e-08,"3815"
"3576",1318.42364612032,-3.25883217403992,0.561552574585006,-5.8032539098378,6.50401845275368e-09,3.63662465875899e-06,"3576"
"6374",263.138340199153,-1.81538156782769,0.467181185405595,-3.88581908805171,0.000101985437241155,0.00303560924229543,"6374"
"2921",86.1406500124388,-2.18965632729265,0.423086117127957,-5.17543884955794,2.2737589466634e-07,5.09111450671075e-05,"2921"
"2069",22.2718579372128,-2.34623102124841,0.623988989288739,-3.76005195848534,0.000169878070113776,0.00425112124704833,"2069"
"10563",20.3778884726441,-2.07550760467649,0.540421062025459,-3.84053796293142,0.000122764984829094,0.00342823543497162,"10563"
"100507639",8.89514358345875,-1.51269541117717,0.428668727359353,-3.52882147595776,0.000417414616243476,0.00763866902891169,"100507639"
"6999",68.5481206629842,-1.56922684929048,0.407203730126665,-3.85366521274832,0.000116362680952016,0.00330419020313897,"6999"
"7092",56.8487304171384,1.83579795614983,0.4463738018918,4.11269198230146,3.91072014094171e-05,0.00160680455801672,"7092"
"731424",6.07636575746489,-1.72386910857597,0.476209267608855,-3.61998227634642,0.000294623195897664,0.00609957527348531,"731424"
"285696",26.2209741626941,1.75967834684065,0.407276336649487,4.32060050754944,1.55605160945923e-05,0.00088837335089399,"285696"
"646241",10.6530099570762,2.28629874807543,0.582708670253956,3.9235708421483,8.7246094634182e-05,0.00278521502106984,"646241"
"4015",618.783554766351,-2.18769234401389,0.390386920798008,-5.60390788590438,2.09572112830271e-08,9.39032759845919e-06,"4015"
