"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"374946",488.94479163829,-1.70804270650061,0.459122376942079,-3.72023406455766,0.000199038227006195,0.00836560668683326,"374946"
"10630",1800.54742134163,-2.92323849900709,0.539056360511276,-5.42288100679212,5.86460348040125e-08,3.91950437516526e-05,"10630"
"54751",373.794967371778,-1.94120926481998,0.435123170835679,-4.46128681470071,8.14689662816302e-06,0.00107027188583176,"54751"
"6080",14.8743222794505,2.89393965274524,0.634380353833212,4.56183681486786,5.0708051955279e-06,0.000771131175552642,"6080"
"26768",17.9188290076687,2.41935843617987,0.65532069479377,3.69186942423854,0.00022261175355567,0.0089659295669645,"26768"
"26508",434.519870810873,-2.05642344138241,0.433170816423045,-4.74737300717428,2.06075696965711e-06,0.00042039442181005,"26508"
"2306",13.5800652237771,-2.06219386031377,0.555086985415941,-3.71508234654163,0.000203137530550345,0.00838343242856787,"2306"
"63950",131.528407757843,-3.89822546151735,0.676179168992851,-5.76507771945067,8.16202198179835e-09,1.13778586426269e-05,"63950"
"199920",34.1926304787539,2.81904472610362,0.669729904795714,4.20922629543249,2.56246646248503e-05,0.00224032782148691,"199920"
"9077",218.936663853252,-1.7304042195033,0.462506856779541,-3.74135906125195,0.000183027808816918,0.00785048509202411,"9077"
"100873932",21.5267360267556,-1.67335953284716,0.439308604473003,-3.80907525099476,0.00013948750438301,0.0065543454306713,"100873932"
"6913",169.922932217613,-1.8375225958623,0.398558199487595,-4.61042477165119,4.01847039611171e-06,0.000646355507559199,"6913"
"8407",3096.61289836875,-2.01210875213544,0.377047173805229,-5.33649074154005,9.47627085681544e-08,5.05911890083432e-05,"8407"
"100628315",18.5198703962821,-2.02963124301106,0.490271651737385,-4.13980950319811,3.47594345617109e-05,0.0027086451305045,"100628315"
"3915",2508.51416015403,-1.5880673338298,0.334391295422221,-4.74912880679091,2.04294798634851e-06,0.00042039442181005,"3915"
"3075",587.329029407723,-1.81091317231343,0.427167089368081,-4.23935555286424,2.24162377541826e-05,0.00210151340080458,"3075"
"2331",574.938281647437,-3.1481861361728,0.651543498078174,-4.83188942174828,1.35243369559718e-06,0.000317152021401163,"2331"
"55220",1529.66249439332,-1.70605159984197,0.454450333743779,-3.75409912407248,0.000173966015356458,0.00761807200231109,"55220"
"148808",454.440191580179,1.98507203173397,0.511392182023365,3.88170195304878,0.00010372795928915,0.00550262569658212,"148808"
"50486",142.095649953606,-3.0945438300358,0.686885763057351,-4.50517974963098,6.63167829918431e-06,0.000934843100467038,"50486"
"100874296",10.1619281519211,1.99277194276988,0.531299851407314,3.75074816507363,0.00017630771033139,0.00765382883673917,"100874296"
"105373390",18.1621855638387,3.0905052426008,0.80780876784012,3.82578818853878,0.0001303543371341,0.00631438422271976,"105373390"
"100506457",7.02758018345574,-3.89392788342945,0.814032568258653,-4.78350379980396,1.7226563360371e-06,0.000372628386067612,"100506457"
"28951",2630.29267666716,-1.5979498037843,0.29783710826365,-5.36518036016442,8.08683706444589e-08,4.50922034713503e-05,"28951"
"100506474",62.0624728766063,-3.66377751291597,0.605882961612514,-6.04700535424381,1.47562855800726e-09,3.70264717775181e-06,"100506474"
"11117",1259.32912245326,-1.79690914929378,0.389404522406734,-4.61450508635056,3.94033126053524e-06,0.000642018129800976,"11117"
"100129995",8.91859998740393,2.32361904094165,0.469347355679501,4.95074492872684,7.3929948333379e-07,0.000206116695953461,"100129995"
"107985900",5.23373689758103,4.10453871816786,0.59061933083384,6.94955024985899,3.66452580612017e-12,3.06500938423891e-08,"107985900"
"112597",130.519486434871,-2.09712061628172,0.476151964871917,-4.40430948729959,1.06121353071791e-05,0.00131967378793839,"112597"
"645367",9.53623970891653,-3.7803367793603,0.838497224635787,-4.50846665712262,6.52978284223489e-06,0.000934843100467038,"645367"
"1261",532.965616446542,-2.37525277313831,0.566892851421311,-4.18995012405446,2.79015776762975e-05,0.00236522428058668,"1261"
"254773",6.82189205221578,1.97174916203251,0.485593314110975,4.06049487242714,4.89688127564435e-05,0.00344180798231003,"254773"
"107985928",5.30017983769622,-4.3728806084183,1.04888439410838,-4.16907776775107,3.05834630546237e-05,0.00248349597076576,"107985928"
"541471",290.129168103598,-1.7961980156667,0.425096674796381,-4.22538712288698,2.38530366245054e-05,0.00215208182939257,"541471"
"129804",293.112987638873,-1.54760621271082,0.38439545735418,-4.02607830842513,5.67148082182088e-05,0.00378480842503004,"129804"
"55240",649.812008577417,-1.76831095161651,0.457742747726257,-3.86311079836924,0.000111952198636245,0.00575793185630861,"55240"
"100874111",63.28792017956,-1.76980617380699,0.400615168173326,-4.41772133061444,9.97469080934983e-06,0.00125771327531762,"100874111"
"105373581",156.096583399418,-1.7019001328867,0.439279999726953,-3.87429460468166,0.000106933988695221,0.00560164435144152,"105373581"
"105373989",14.7248987398127,-1.94783261639705,0.480022628587626,-4.05779332138605,4.95385780895508e-05,0.003472128495595,"105373989"
"130013",18.1287717577776,1.78453445330453,0.433517068705822,4.1164110530455,3.84817740901282e-05,0.00291770193305505,"130013"
"101929319",9.38893919257464,-2.86675134034528,0.525321231438698,-5.45713968669057,4.83865696858004e-08,3.79411189548782e-05,"101929319"
"7130",108.572723435505,-2.57696979475126,0.45925288453527,-5.61122179419506,2.00903071441283e-08,1.97887177763251e-05,"7130"
"105373791",120.356259006326,-2.99831835892661,0.730688264606937,-4.1034166061768,4.07093233354504e-05,0.00297807096540269,"105373791"
"1281",9409.13268501774,-3.31250153291871,0.709382346455863,-4.66955732612781,3.01849461833982e-06,0.000565224380323753,"1281"
"100500837",141.932294620087,-3.32243520219394,0.725058262042547,-4.58230100410742,4.59887271910943e-06,0.000712314285604283,"100500837"
"1290",2415.66650455806,-2.34302432859953,0.471112179694802,-4.97338941675717,6.5792310853071e-07,0.000197179816798668,"1290"
"4430",992.114729875214,-1.74787021571132,0.365284142588778,-4.7849605606313,1.7102091108289e-06,0.000372628386067612,"4430"
"8324",641.194031826555,-1.65736612818019,0.414530131798732,-3.99818011054717,6.38313731201317e-05,0.0040773325372609,"8324"
"2335",22766.2860014651,-1.9309782138925,0.46913653515656,-4.11602608022864,3.85460708414932e-05,0.00291770193305505,"2335"
"112268430",345.968820797789,-1.78746185465014,0.464423301145783,-3.84877729054567,0.000118708870250822,0.00595135422683911,"112268430"
"105373869",30.3435260956147,-3.6866990068727,0.851097309892945,-4.33170092775459,1.47961834406399e-05,0.00166486921476474,"105373869"
"3485",3331.30424807518,-2.24978633191062,0.535749540774509,-4.19932479766236,2.67712079893495e-05,0.00229263874016641,"3485"
"3488",14155.2064731596,-1.72789422447198,0.41305120263042,-4.18324462794997,2.87377869249019e-05,0.00236848343765809,"3488"
"23704",326.780896239859,-2.0645494902629,0.446843332920064,-4.62029829732791,3.83188712724673e-06,0.00063923298547195,"23704"
"105373991",15.2255225407842,-2.15281703836795,0.580771974316297,-3.70681977363374,0.000209878187554485,0.00857697635523966,"105373991"
"1293",2201.08991650717,-3.0046638332428,0.699514363846027,-4.2953568769092,1.74412531413468e-05,0.0018234830159278,"1293"
"5021",445.80571590689,-2.47545362030127,0.583441981572094,-4.24284453036979,2.20704338876441e-05,0.00208977859286327,"5021"
