"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"284600",69.3727705427883,2.17802772129735,0.462398715226286,4.71028065082638,2.47375910101508e-06,7.40826265120913e-05,"284600"
"100130417",55.0796195028223,1.64775984969409,0.426297030032158,3.86528578341208,0.000110959199768893,0.00134697060503196,"100130417"
"100288175",7.92176513688606,-1.97231710336512,0.469845923857598,-4.19779549681248,2.69525850079905e-05,0.000456955583121958,"100288175"
"105378948",7.49218680086708,-1.7739713434084,0.449081886408698,-3.95021798272654,7.80800496747326e-05,0.00103605743333601,"105378948"
"54587",908.874948597831,-1.6401080464617,0.282036456039514,-5.81523420586422,6.05490508065478e-09,8.25704773281466e-07,"54587"
"388585",139.004829604438,2.9464538347357,0.518841931853909,5.67890460242396,1.35560053307812e-08,1.58208039888354e-06,"388585"
"440556",108.116668969468,1.61491968864046,0.428974190609972,3.76460804400411,0.000166810531145244,0.00183659931877861,"440556"
"54206",725.164205999598,-1.51646040479011,0.248651067850492,-6.09874881254046,1.06901900518197e-09,2.15643105508856e-07,"54206"
"80045",45.6848958666219,-1.59593288386751,0.403757604650986,-3.95270049525646,7.72741340415862e-05,0.00102644921724271,"80045"
"106614088",117.099262619226,-2.12642328492444,0.332236648665141,-6.40032727716214,1.55044253769504e-10,5.45311698307781e-08,"106614088"
"102724571",12.0972594007966,-1.7366379885049,0.413800760555184,-4.19679747851333,2.70715807040959e-05,0.000458044573855141,"102724571"
"10630",1800.54742134163,-3.17681009925236,0.461500409793475,-6.8836560744854,5.83356180599732e-12,3.85199296937065e-09,"10630"
"107984919",2.74721639921003,-1.87964301512476,0.564465947399058,-3.32994935086124,0.000868617828985131,0.00650184577129394,"107984919"
"105376806",20.2920283630844,-2.20638944563603,0.584494409817458,-3.77486834531934,0.000160092191462568,0.0017798109296317,"105376806"
"5320",348.555618955473,-6.86504645988277,1.01703403389507,-6.75006561342965,1.47778311093228e-11,8.24011862655841e-09,"5320"
"5322",183.659728667408,-2.8849493594108,0.544595650990114,-5.29741534690142,1.17453326489561e-07,7.51821139866345e-06,"5322"
"127733",119.875211751323,-2.31997623327767,0.606882632470188,-3.82277578752698,0.000131957759230039,0.00153149125559674,"127733"
"101928017",8.46015945929824,-2.52539683137196,0.667559278286883,-3.78303008214151,0.000154930681324305,0.00173317907079334,"101928017"
"105376825",10.1796457423295,-2.83365961738265,0.818526578985377,-3.461902997573,0.000536370436379421,0.00449069302290038,"105376825"
"6920",144.582679723777,-1.7432510881496,0.385924865860301,-4.51707376839676,6.2700067081927e-06,0.000151275969540357,"6920"
"400746",27.2039547099942,-1.7618503816709,0.5338251397098,-3.30042602082899,0.000965381615530885,0.00705397655704746,"400746"
"115273",78.3207200944265,-1.76321121995049,0.334162360781877,-5.27651054363186,1.31666940958696e-07,8.21837532969052e-06,"115273"
"1307",1829.37051205534,-1.52790121761781,0.291506441365554,-5.24139779025257,1.59364743126425e-07,9.32116581475117e-06,"1307"
"1296",260.924853643255,-1.7525967344768,0.365040108400779,-4.80110731435741,1.57790677198241e-06,5.29315998965008e-05,"1296"
"4610",260.729157691262,1.87764492901495,0.323325137896798,5.80729646085938,6.34896611913866e-09,8.51915817440788e-07,"4610"
"105378668",19.5870083385171,1.72753624641683,0.311573277639082,5.54455844065665,2.94696897883232e-08,2.74889760657474e-06,"105378668"
"107984952",28.7493263613566,-1.54082511213319,0.33719998553757,-4.56946968629547,4.88959880050065e-06,0.000127388245418689,"107984952"
"63950",131.528407757843,-3.77566458798085,0.576376819485311,-6.55068777983198,5.72726891726761e-11,2.56622556557284e-08,"63950"
"105378714",5.46797241234248,-3.90157358461283,0.782066955839225,-4.98879738554623,6.07563279002314e-07,2.61491900458423e-05,"105378714"
"55268",328.455315627293,-1.80581251990097,0.358289427681046,-5.04009434938874,4.65302395843635e-07,2.16210513268676e-05,"55268"
"105378756",15.9014723116693,-1.61397017728445,0.316692794864189,-5.09632742979386,3.46305952424097e-07,1.70049098986799e-05,"105378756"
"200132",147.141428110337,-4.09835617953214,0.636062348533013,-6.44332460329464,1.16884333307546e-10,4.51209490977375e-08,"200132"
"9077",218.936663853252,-3.1944455254289,0.398056109844536,-8.02511366218325,1.01431984148176e-15,5.09026269249208e-12,"9077"
"3491",2198.1021539467,-1.70474546749489,0.431787882921598,-3.94810863139583,7.87710615245076e-05,0.00104302030383797,"3491"
"2633",1118.82050082917,-1.56478697774956,0.371345330899535,-4.21383237526932,2.51073654075597e-05,0.000435078738126027,"2633"
"105378842",34.4385907320265,-2.20942353089189,0.465506951426746,-4.74627397962621,2.07198012843905e-06,6.50689929697029e-05,"105378842"
"115362",142.49251761819,-2.05791063366405,0.434616943797059,-4.73499863048363,2.19056578211883e-06,6.83200730137759e-05,"115362"
"400759",39.418007293792,-1.60927849348315,0.420152498145623,-3.83022474122095,0.000128026275444838,0.00149624373705723,"400759"
"105378850",11.1937131879519,-2.2241314138115,0.659296939867555,-3.37348966652008,0.000742218322961492,0.005764079900882,"105378850"
"105378853",68.9154790935056,-1.77899978615978,0.422066489096239,-4.21497520442598,2.49805633371652e-05,0.000433480148863174,"105378853"
"2152",2275.5023985689,-1.66974833231163,0.346600404604717,-4.81750254797281,1.45366235361409e-06,4.98296390394599e-05,"2152"
"1806",603.79766373984,-2.30535917029927,0.34983126365738,-6.58991751108073,4.40071010099728e-11,2.05334756124341e-08,"1806"
"100873932",21.5267360267556,-2.29310201339586,0.380045329621317,-6.03375922467129,1.6018869077968e-09,2.81080743289771e-07,"100873932"
"128344",328.820806674546,-1.62677813673924,0.373650292773497,-4.3537451146208,1.33831301544847e-05,0.000268432855184916,"128344"
"105378904",4.62714033055343,-2.90479528686683,0.715761443026145,-4.05832881216085,4.94251444533566e-05,0.000724394370680149,"105378904"
"284467",11.6379256641829,-2.08444290933869,0.481616512230035,-4.32801379605336,1.5046004702696e-05,0.000294631883267588,"284467"
"845",34.8460585084372,1.80092550793901,0.444104664361024,4.05518260099829,5.0095153404676e-05,0.000729957949610993,"845"
"112268235",12.362216200026,-1.97114501961742,0.326750215634921,-6.03257450278099,1.61367905014586e-09,2.81183574487917e-07,"112268235"
"965",163.435835241221,-1.6724159013271,0.251936487893691,-6.63824408806082,3.17441888411231e-11,1.56181409098326e-08,"965"
"5738",1204.01088656938,-1.6294191754143,0.251526178514603,-6.47812957298083,9.28665909759093e-11,3.82001393568445e-08,"5738"
"6281",1782.47212853443,-1.73351523282668,0.369356415482376,-4.69333998317783,2.68780244874594e-06,7.94373840329013e-05,"6281"
"105371441",6.37186342095621,-1.89330442264092,0.536416265697516,-3.52954327397027,0.000416277619765837,0.00368959308907255,"105371441"
"6282",1306.84826900679,-2.04151976399761,0.332419484659961,-6.14139621233672,8.17992649420507e-10,1.75427962044952e-07,"6282"
"6280",435.712875362567,-2.6090670095197,0.537108457548781,-4.85761669333374,1.18807119868601e-06,4.25872607391849e-05,"6280"
"6279",189.254878295005,-2.41010665198459,0.565796805661202,-4.25966818453153,2.04730602001938e-05,0.000372793923471164,"6279"
"6275",190.59401522877,-2.10616286584266,0.418136286307913,-5.03702485244652,4.72823410366136e-07,2.18185142497346e-05,"6275"
"140576",1737.83504378876,-1.75021357268916,0.291853202106397,-5.99689693331208,2.01123618565106e-09,3.27700898508807e-07,"140576"
"107985206",18.8567449629017,2.54158451237964,0.483897168617876,5.2523235869286,1.50192294525761e-07,8.86329412428453e-06,"107985206"
"6464",1471.87142804173,-1.62285826538976,0.257270294920532,-6.30798929153886,2.82683768536038e-10,8.4441680001265e-08,"6464"
"407046",12.4913211638115,1.55576269751047,0.359415314724413,4.32859322843094,1.50064807260138e-05,0.000294403920545066,"407046"
"105371453",3008.35843436439,1.52522655322134,0.368804277701091,4.13559886758555,3.54030148351154e-05,0.000563305293749344,"105371453"
