"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"2048",849.080449874064,1.90691060977039,0.299696631096363,6.36280295442244,1.98104771654691e-10,2.48542246517975e-07,"2048"
"100422914",13.9576069374321,2.02424519090623,0.343627262383499,5.89081662748605,3.84291797617258e-09,4.19245642861401e-06,"100422914"
"845",34.8460585084372,2.51692072447141,0.44292169506936,5.68254107326413,1.32708028474137e-08,1.10996995015769e-05,"845"
"100996732",20.3612337337641,-1.56009759518613,0.366524547618349,-4.25646141663236,2.07687858505003e-05,0.00704230235892912,"100996732"
"645166",19.7712537323428,-1.73997010258892,0.394992220991903,-4.40507435366579,1.05747600074356e-05,0.00421177584296148,"645166"
"102723543",11.9697007695324,2.87805904810365,0.345352347430238,8.33368896872789,7.83616207313375e-17,3.27708297898453e-13,"102723543"
"105371689",14.196105815992,1.75609424420662,0.411165048377861,4.27102024146947,1.94580744518155e-05,0.00678113894645769,"105371689"
"284573",4.74840047188114,3.03834957903091,0.58906624782565,5.15790811346943,2.49724109841641e-07,0.000145722729398755,"284573"
"5972",32.0375752753273,5.54529204435869,1.01351645941946,5.47133891395809,4.46648211327785e-08,3.20208483389622e-05,"5972"
"10446",652.24191510826,2.02882649123374,0.287672086428249,7.05256640094543,1.75647545339441e-12,3.02198434854411e-09,"10446"
"151449",84.35167026533,1.81065736481602,0.40869199476494,4.43037149738502,9.40708901963423e-06,0.00380713996259132,"151449"
"3635",1036.12518094983,1.55075028431578,0.281122217491749,5.51628504552935,3.4624051708987e-08,2.55525501612324e-05,"3635"
"150677",13.3075393734702,2.43436319840497,0.563641377203339,4.31899306343287,1.56742707956614e-05,0.00601032677496146,"150677"
"91977",49.7982583333148,2.12553490438671,0.374524746783178,5.67528560567252,1.38457453290955e-08,1.12070142515376e-05,"91977"
"285878",59.0984865084007,-4.24776401656665,0.749243131672122,-5.6694066812287,1.43292871564783e-08,1.12359522915735e-05,"285878"
"1278",9482.47783748261,-2.2557876632712,0.531158514036605,-4.24691989991475,2.16729398631969e-05,0.00725089876063114,"1278"
"55131",1118.88844416148,1.54392830504596,0.183603318214703,8.40904358406264,4.13367501736539e-17,2.59305433839331e-13,"55131"
"101928451",344.123771994515,1.50228855030628,0.279844363091612,5.36830019983098,7.94821771801266e-08,5.24833365737825e-05,"101928451"
"100286906",36.5130640671435,-2.19991101464575,0.509972848242734,-4.31378066935566,1.60486168469001e-05,0.00601032677496146,"100286906"
"158326",220.479259790317,1.68926262110384,0.391401303318257,4.3159350947032,1.58928675926606e-05,0.00601032677496146,"158326"
"9576",29.5763303532643,2.3775196420907,0.514786402614649,4.61845851019967,3.86601258027373e-06,0.0017637452302587,"9576"
"6425",24.8544365126615,2.82251986383791,0.65859274775996,4.28568318348177,1.82178459847707e-05,0.00662495929637488,"6425"
"113746",9.9209420978016,4.64597282418234,0.883998556260392,5.25563395016882,1.47515438914382e-07,9.0027512778795e-05,"113746"
"103344718",234.35839299798,-3.0032930786984,0.721881089275691,-4.16037090223792,3.1773117657679e-05,0.00996563835333103,"103344718"
"677826",6.98404097120747,1.80932743527818,0.282940704610984,6.39472301366405,1.60838644824004e-10,2.12408593469679e-07,"677826"
"57758",697.305783985521,2.10601039002126,0.401014041277276,5.25171234232441,1.50691676100326e-07,9.0027512778795e-05,"57758"
"283104",114.988594024907,2.28683492560077,0.229510140702953,9.96398206456831,2.19106808243176e-23,5.49782803243776e-19,"283104"
"406",463.800489954926,1.63798695302527,0.223331715648008,7.33432306411373,2.22844956385981e-13,5.08329604148821e-10,"406"
"22800",320.657064432315,1.85904868081235,0.239630035715115,7.75799525825085,8.62823768181888e-15,2.70624674890249e-11,"22800"
"7166",38.4713465718795,1.5569090566054,0.342924692401632,4.54009026209741,5.62301511205135e-06,0.00243263267571711,"7166"
"107987374",12.0319413786734,1.55531751471063,0.320957822319418,4.8458626229174,1.26062727250501e-06,0.000645544071871342,"107987374"
"4193",3404.02892487233,-2.28126230264586,0.365792489827519,-6.23649300104969,4.47489326016518e-10,5.10381916745748e-07,"4193"
"7253",151.417671580871,2.3808706373202,0.558240444479711,4.26495547010967,1.99942074515173e-05,0.00687252949826674,"7253"
"101929679",88.3131633256275,1.92120974448724,0.401439206129696,4.78580496162733,1.70303378632784e-06,0.000837892622873299,"101929679"
"114757",132.877076305733,-1.85734861210426,0.444745497309872,-4.17620554528104,2.9641200244645e-05,0.00941464552580548,"114757"
"28954",63.0699922914101,2.34655603687123,0.508945765073166,4.61062100896722,4.01467864472115e-06,0.00177156376001738,"28954"
"109729184",173.426759478926,-2.47909220030798,0.505319984813233,-4.90598487060482,9.29596906447038e-07,0.000496286076097214,"109729184"
"140578",93.8936124071297,-2.55527611768336,0.498263853316816,-5.12835940370455,2.92278055791115e-07,0.000162974243909126,"140578"
"94104",1215.23341779419,1.66112835838617,0.216995637798905,7.65512327913974,1.9312688597331e-14,5.38437758093587e-11,"94104"
"56245",845.928155701017,2.35006917177719,0.441936195959037,5.3176661999304,1.05106663748138e-07,6.76240104299558e-05,"56245"
"400935",11.7784830708476,2.65564273569022,0.587390870832537,4.52108275351002,6.15241292529289e-06,0.00261654822239744,"400935"
