"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"5320",348.555618955473,-7.70230099315777,1.72488683051926,-4.46539497947183,7.99211691041714e-06,0.00566131824159059,"5320"
"29957",268.402037506542,-1.90368789693311,0.438310445063145,-4.34324100275286,1.40395971279322e-05,0.00713813231118726,"29957"
"8407",3096.61289836875,-2.34672081375616,0.544353818256391,-4.31102113194116,1.62502373205708e-05,0.00748010666341057,"8407"
"729867",1009.53943647433,1.81364519827502,0.386170721183693,4.69648551478947,2.64675995635616e-06,0.00313993956155719,"729867"
"5996",1326.46636721278,-3.89885937834311,0.773931292571245,-5.03773321452072,4.71077412841527e-07,0.00139713709358583,"5996"
"3075",587.329029407723,-2.86934661338431,0.617440707122842,-4.64716138777911,3.36533873372827e-06,0.00352271780980556,"3075"
"2331",574.938281647437,-4.01710778579131,0.941498033602249,-4.26671925210669,1.98368535207488e-05,0.0087771989521076,"2331"
"100506474",62.0624728766063,-4.22669376812679,0.877734914389516,-4.81545589543575,1.46864200315785e-06,0.00261344844461939,"100506474"
"618",638.59821940431,4.64691738040425,1.03338441997197,4.49679450415008,6.89856033295698e-06,0.00557999459658952,"618"
"7130",108.572723435505,-3.09305384991681,0.663602538746524,-4.66100364196808,3.14671154843667e-06,0.00349973325027691,"7130"
"4057",6288.78637692196,-5.52411135642806,1.30250006638973,-4.24116013424842,2.22367410468668e-05,0.00899324561202262,"4057"
"5947",757.234334496923,-3.84960595937244,0.810257158074634,-4.75109157754314,2.02321470987316e-06,0.00313993956155719,"5947"
"100505806",52.5278269085319,-3.06385610346241,0.683079091620554,-4.48536068670121,7.27906941532033e-06,0.00563178435850545,"100505806"
"22885",1068.61241955804,2.06883832282881,0.476174048435589,4.34471036299799,1.39459545151302e-05,0.00713813231118726,"22885"
"2289",2263.20142234925,-4.06207647783107,0.734236261405388,-5.5323833639814,3.15908505696762e-08,0.000562159185887388,"2289"
"3908",743.989880360193,-2.56364618132508,0.543749466964706,-4.71475621969021,2.42000309673505e-06,0.00313993956155719,"3908"
"4223",153.082885314125,-5.82309111542586,1.15359668823129,-5.04777031247716,4.46996076894161e-07,0.00139713709358583,"4223"
"101927524",46.9829028457627,-8.76017372472373,1.63897649674258,-5.34490503197229,9.04644715598815e-08,0.000804907635704046,"101927524"
"100129845",83.2100349051239,-3.20181379316135,0.739298895390956,-4.33087863802119,1.48515525387179e-05,0.00725117902100183,"100129845"
"5118",578.560574628807,-3.20526080756583,0.725296342310897,-4.41924303292833,9.90472139220278e-06,0.00652794508052772,"5118"
"100505477",337.212756747629,9.06890947985818,2.0120011137232,4.5074077832274,6.56244369174279e-06,0.00556088978545538,"100505477"
"8840",196.580208418624,-3.38538999526855,0.7856412540014,-4.30907870230364,1.63936026902507e-05,0.00748010666341057,"8840"
"4193",3404.02892487233,-2.80547135586022,0.616929872601683,-4.54747205550144,5.42941266427502e-06,0.00508507359793547,"4193"
"4060",948.498039777126,-4.52436736382732,0.962326484990165,-4.70148897946372,2.58271205721837e-06,0.00313993956155719,"4060"
"1634",2569.42294712497,-2.94392685711024,0.672126450644235,-4.38001934649124,1.1866877270432e-05,0.00707257985714088,"1634"
"10631",2574.27759786138,-6.70011478732668,1.31975944502049,-5.07676971936553,3.83905686826989e-07,0.00139713709358583,"10631"
"290",257.408589785568,-2.9150957516829,0.683906858758037,-4.26241631349723,2.02228242223328e-05,0.0087771989521076,"290"
"92154",11765.9285268026,1.58055131236881,0.365229063271661,4.32756171759852,1.50769105803354e-05,0.00725117902100183,"92154"
"976",571.315626756549,-1.96088136126431,0.460898396161624,-4.25447642602922,2.09538732834861e-05,0.00887795654951512,"976"
"7076",5234.67026327607,-3.94353812167299,0.907304571384337,-4.34643254982841,1.3836957481187e-05,0.00713813231118726,"7076"
"9383",1830.41112295813,-7.16792532308074,1.5655272608935,-4.57860140933589,4.68095213490393e-06,0.0046276412911453,"9383"
"2747",87.4111786932474,1.70499605840277,0.352774827004379,4.83310011907851,1.34423139876061e-06,0.00261344844461939,"2747"
